Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Job_Status,Optimization_Category,Production_Output,lag_1,lag_2,lag_3,rolling_mean_7,hour,day_of_week,op_enc,mach_enc
J581,M01,Additive,3.37,67,11.24,98,2023-03-22 08:40:00,2023-03-22 09:47:00,Completed,Moderate Efficiency,116.947979492592,123.8693993977986,114.40472994229295,118.34044037839185,122.41678881817104,8,2,0,0
J582,M03,Grinding,2.67,95,6.41,85,2023-03-22 08:50:00,2023-03-22 10:25:00,Delayed,Low Efficiency,115.3535413513525,116.947979492592,123.8693993977986,114.40472994229295,119.22980913926816,8,2,2,2
J583,M02,Milling,4.15,56,13.47,80,2023-03-22 09:00:00,2023-03-22 09:56:00,Completed,Low Efficiency,100.16198772286613,115.3535413513525,116.947979492592,123.8693993977986,116.62556367822818,9,2,4,1
J586,M01,Additive,4.59,88,10.05,82,2023-03-22 09:30:00,2023-03-22 10:58:00,Completed,Moderate Efficiency,117.25181170922605,131.0934518671435,136.89278760620252,100.16198772286613,120.2244227353116,9,2,0,0
J587,M05,Additive,4.67,80,6.9,94,2023-03-22 09:40:00,2023-03-22 11:00:00,Delayed,Low Efficiency,138.18025215031673,117.25181170922605,131.0934518671435,136.89278760620252,122.26883027138562,9,2,0,4
J589,M03,Additive,4.06,54,11.89,88,2023-03-22 10:00:00,2023-03-22 10:54:00,Completed,Low Efficiency,121.38005500925182,128.021966254474,138.18025215031673,117.25181170922605,124.71175890278296,10,2,0,2
J590,M03,Lathe,1.72,110,3.47,82,2023-03-22 10:10:00,2023-03-22 12:00:00,Completed,Low Efficiency,99.22528472600037,121.38005500925182,128.021966254474,138.18025215031673,124.577944188945,10,2,3,2
J593,M03,Grinding,3.12,87,6.22,89,2023-03-22 10:40:00,2023-03-22 12:07:00,Completed,Low Efficiency,122.55829485834394,110.36621478836021,116.6005594569376,99.22528472600037,119.47608960624066,10,2,2,2
J594,M05,Drilling,2.22,84,12.13,86,2023-03-22 10:50:00,2023-03-22 12:14:00,Completed,Low Efficiency,110.59381689664032,122.55829485834394,110.36621478836021,116.6005594569376,115.53517028428689,10,2,1,4
J595,M05,Lathe,4.3,26,9.83,83,2023-03-22 11:00:00,2023-03-22 11:26:00,Completed,Low Efficiency,121.4129005534068,110.59381689664032,122.55829485834394,110.36621478836021,114.5910180412773,11,2,3,4
J596,M02,Additive,4.69,21,3.03,91,2023-03-22 11:10:00,2023-03-22 11:31:00,Completed,High Efficiency,138.97517766767794,121.4129005534068,110.59381689664032,122.55829485834394,117.10460699248104,11,2,0,1
J597,M04,Milling,3.02,64,11.0,88,2023-03-22 11:20:00,2023-03-22 12:24:00,Completed,Moderate Efficiency,111.91983558649564,138.97517766767794,121.4129005534068,110.59381689664032,118.91811425826607,11,2,4,3
J598,M04,Additive,4.33,102,2.43,93,2023-03-22 11:30:00,2023-03-22 13:12:00,Completed,Optimal Efficiency,140.05534264712233,111.91983558649564,138.97517766767794,121.4129005534068,122.26879757114959,11,2,0,3
J599,M04,Lathe,4.49,85,7.05,81,2023-03-22 11:40:00,2023-03-22 13:05:00,Delayed,Low Efficiency,115.9042174873784,140.05534264712233,111.91983558649564,138.97517766767794,123.0599408138665,11,2,3,3
J600,M01,Milling,4.72,63,10.66,86,2023-03-22 11:50:00,2023-03-22 12:53:00,Completed,Low Efficiency,113.63505453956334,115.9042174873784,140.05534264712233,111.91983558649564,121.78519219689782,11,2,4,0
J601,M01,Milling,3.89,60,12.62,92,2023-03-22 12:00:00,2023-03-22 13:00:00,Completed,Low Efficiency,106.31885327458261,113.63505453956334,115.9042174873784,140.05534264712233,121.17448310803245,12,2,4,0
J602,M04,Lathe,4.02,79,7.93,80,2023-03-22 12:10:00,2023-03-22 13:29:00,Delayed,Low Efficiency,119.14059410515917,106.31885327458261,113.63505453956334,115.9042174873784,120.84986790113992,12,2,3,3
J603,M03,Lathe,3.24,90,7.32,83,2023-03-22 12:20:00,2023-03-22 13:50:00,Completed,High Efficiency,111.23415754587853,119.14059410515917,106.31885327458261,113.63505453956334,116.88686502659714,12,2,3,2
J604,M02,Grinding,4.66,104,4.99,83,2023-03-22 12:30:00,2023-03-22 14:14:00,Delayed,Low Efficiency,125.41251573916156,111.23415754587853,119.14059410515917,106.31885327458261,118.81439076269227,12,2,2,1
J605,M04,Additive,1.43,25,9.27,91,2023-03-22 12:40:00,2023-03-22 13:05:00,Completed,Moderate Efficiency,114.1511854186605,125.41251573916156,111.23415754587853,119.14059410515917,115.113796872912,12,2,0,3
J606,M01,Grinding,3.62,103,11.35,94,2023-03-22 12:50:00,2023-03-22 14:33:00,Completed,Moderate Efficiency,117.2997117706523,114.1511854186605,125.41251573916156,111.23415754587853,115.313153199094,12,2,2,0
J613,M03,Additive,4.02,66,6.01,84,2023-03-22 14:00:00,2023-03-22 15:06:00,Completed,High Efficiency,130.08360042041082,93.10878622943842,98.72621901095386,118.9372621856004,114.15466587534685,14,2,0,2
J614,M01,Lathe,4.24,77,5.71,81,2023-03-22 14:10:00,2023-03-22 15:27:00,Completed,High Efficiency,121.26577992775661,130.08360042041082,93.10878622943842,98.72621901095386,114.28884115435918,14,2,3,0
J615,M02,Milling,3.24,53,12.27,81,2023-03-22 14:20:00,2023-03-22 15:13:00,Delayed,Low Efficiency,104.25645680110016,121.26577992775661,130.08360042041082,93.10878622943842,112.35683484870867,14,2,4,1
J617,M01,Drilling,2.09,66,11.05,91,2023-03-22 14:40:00,2023-03-22 15:46:00,Completed,Low Efficiency,115.97421781656455,124.1668090602025,104.25645680110016,121.26577992775661,112.51169560948956,14,2,1,0
J618,M02,Lathe,3.83,94,13.39,84,2023-03-22 14:50:00,2023-03-22 16:24:00,Completed,Moderate Efficiency,111.6851149106387,115.97421781656455,124.1668090602025,104.25645680110016,114.36296645230168,14,2,3,1
J619,M01,Grinding,1.04,114,11.61,98,2023-03-22 15:00:00,2023-03-22 16:54:00,Delayed,Low Efficiency,120.53792003540147,111.6851149106387,115.97421781656455,124.1668090602025,118.28141413886783,15,2,2,0
J620,M01,Additive,3.85,112,13.5,85,2023-03-22 15:10:00,2023-03-22 17:02:00,Completed,Moderate Efficiency,107.74000800892863,120.53792003540147,111.6851149106387,115.97421781656455,115.08947236579895,15,2,0,0
J621,M05,Drilling,4.68,58,8.91,87,2023-03-22 15:20:00,2023-03-22 16:18:00,Completed,Low Efficiency,132.67030366180813,107.74000800892863,120.53792003540147,111.6851149106387,116.71869004209202,15,2,1,4
J622,M03,Grinding,1.93,107,2.24,80,2023-03-22 15:30:00,2023-03-22 17:17:00,Delayed,Low Efficiency,115.1569552221109,132.67030366180813,107.74000800892863,120.53792003540147,118.27590410223641,15,2,2,2
J623,M04,Grinding,2.43,109,9.16,81,2023-03-22 15:40:00,2023-03-22 17:29:00,Completed,High Efficiency,111.69170532874179,115.1569552221109,132.67030366180813,107.74000800892863,116.49374642631345,15,2,2,3
J624,M03,Additive,1.92,29,14.55,91,2023-03-22 15:50:00,2023-03-22 16:19:00,Completed,Moderate Efficiency,113.54875134772465,111.69170532874179,115.1569552221109,132.67030366180813,116.14725121647918,15,2,0,2
J625,M01,Drilling,3.36,70,11.67,94,2023-03-22 16:00:00,2023-03-22 17:10:00,Delayed,Low Efficiency,119.08026441669358,113.54875134772465,111.69170532874179,115.1569552221109,117.20370114591559,16,2,1,0
J626,M05,Drilling,3.13,52,2.68,82,2023-03-22 16:10:00,2023-03-22 17:02:00,Completed,Low Efficiency,121.20801904108492,119.08026441669358,113.54875134772465,111.69170532874179,117.29942957529894,16,2,1,4
J627,M01,Grinding,3.22,72,3.4,85,2023-03-22 16:20:00,2023-03-22 17:32:00,Completed,Low Efficiency,122.10669599628801,121.20801904108492,119.08026441669358,113.54875134772465,119.35181357349313,16,2,2,0
J628,M02,Drilling,1.5,119,6.85,84,2023-03-22 16:30:00,2023-03-22 18:29:00,Completed,Low Efficiency,122.0847151639443,122.10669599628801,121.20801904108492,119.08026441669358,117.83958664522687,16,2,1,1
J629,M03,Milling,1.3,112,2.94,93,2023-03-22 16:40:00,2023-03-22 18:32:00,Delayed,Low Efficiency,120.14133489775621,122.0847151639443,122.10669599628801,121.20801904108492,118.5516408846048,16,2,4,2
J630,M05,Additive,4.02,39,6.18,93,2023-03-22 16:50:00,2023-03-22 17:29:00,Delayed,Low Efficiency,137.04707478632452,120.14133489775621,122.0847151639443,122.10669599628801,122.17383652140232,16,2,0,4
J631,M01,Lathe,4.54,105,2.63,97,2023-03-22 17:00:00,2023-03-22 18:45:00,Completed,Low Efficiency,130.8975048142167,137.04707478632452,120.14133489775621,122.0847151639443,124.65222987375832,17,2,3,0
J632,M01,Grinding,2.1,51,13.64,85,2023-03-22 17:10:00,2023-03-22 18:01:00,Completed,Low Efficiency,104.39462726790944,130.8975048142167,137.04707478632452,120.14133489775621,122.5542817096463,17,2,2,0
J633,M03,Milling,4.42,98,14.08,97,2023-03-22 17:20:00,2023-03-22 18:58:00,Delayed,Low Efficiency,123.50483213017016,104.39462726790944,130.8975048142167,137.04707478632452,122.8823978652299,17,2,4,2
J634,M03,Drilling,3.26,87,9.49,80,2023-03-22 17:30:00,2023-03-22 18:57:00,Completed,Low Efficiency,113.17078779647828,123.50483213017016,104.39462726790944,130.8975048142167,121.60583955097137,17,2,1,2
J636,M05,Milling,1.45,73,4.36,80,2023-03-22 17:50:00,2023-03-22 19:03:00,Delayed,Low Efficiency,113.85932270081624,104.14097979473999,113.17078779647828,123.50483213017016,118.14501847009362,17,2,4,4
J638,M05,Drilling,3.8,93,4.06,88,2023-03-22 18:10:00,2023-03-22 19:43:00,Completed,Low Efficiency,134.09048313538437,108.80897615090477,113.85932270081624,104.14097979473999,114.56714413948619,18,2,1,4
J639,M05,Grinding,1.37,102,2.21,82,2023-03-22 18:20:00,2023-03-22 20:02:00,Delayed,Low Efficiency,123.84460898630712,134.09048313538437,108.80897615090477,113.85932270081624,117.34571295640012,18,2,2,4
J640,M01,Lathe,1.78,36,6.59,86,2023-03-22 18:30:00,2023-03-22 19:06:00,Completed,High Efficiency,117.92174270839742,123.84460898630712,134.09048313538437,108.80897615090477,116.54812875328973,18,2,3,0
J641,M01,Grinding,2.8,113,3.17,85,2023-03-22 18:40:00,2023-03-22 20:33:00,Delayed,Low Efficiency,119.54408996361526,117.92174270839742,123.84460898630712,134.09048313538437,117.45860049145219,18,2,2,0
J642,M04,Lathe,4.66,43,11.89,90,2023-03-22 18:50:00,2023-03-22 19:33:00,Delayed,Low Efficiency,129.37998619903357,119.54408996361526,117.92174270839742,123.84460898630712,121.06417283492269,18,2,3,3
J643,M05,Grinding,4.74,61,5.82,91,2023-03-22 19:00:00,2023-03-22 20:01:00,Delayed,Low Efficiency,139.5780494324076,129.37998619903357,119.54408996361526,117.92174270839742,124.73827665372144,19,2,2,4
J644,M02,Drilling,4.04,87,14.09,89,2023-03-22 19:10:00,2023-03-22 20:37:00,Completed,Moderate Efficiency,112.95093679814467,139.5780494324076,129.37998619903357,119.54408996361526,125.32998531761287,19,2,1,1
J645,M01,Milling,2.32,50,8.42,89,2023-03-22 19:20:00,2023-03-22 20:10:00,Delayed,Low Efficiency,105.12630744203426,112.95093679814467,139.5780494324076,129.37998619903357,121.19224593284855,19,2,4,0
J647,M05,Grinding,2.44,97,14.54,98,2023-03-22 19:40:00,2023-03-22 21:17:00,Completed,Low Efficiency,126.63667746297429,124.5341818107279,105.12630744203426,112.95093679814467,122.5357470155625,19,2,2,4
J648,M01,Additive,1.71,56,11.0,90,2023-03-22 19:50:00,2023-03-22 20:46:00,Completed,Moderate Efficiency,114.42356496219998,126.63667746297429,124.5341818107279,105.12630744203426,121.80424344393177,19,2,0,0
J649,M03,Additive,1.69,57,2.81,96,2023-03-22 20:00:00,2023-03-22 20:57:00,Delayed,Low Efficiency,129.3397122117111,114.42356496219998,126.63667746297429,124.5341818107279,121.79849001717139,20,2,0,2
J650,M04,Drilling,1.34,100,9.56,85,2023-03-22 20:10:00,2023-03-22 21:50:00,Completed,Moderate Efficiency,121.4792159002428,129.3397122117111,114.42356496219998,126.63667746297429,119.21294236971927,20,2,1,3
J651,M01,Drilling,3.41,37,6.08,84,2023-03-22 20:20:00,2023-03-22 20:57:00,Delayed,Low Efficiency,121.27352244001673,121.4792159002428,129.3397122117111,114.42356496219998,120.401883175701,20,2,1,0
J652,M01,Additive,2.29,25,3.47,85,2023-03-22 20:30:00,2023-03-22 20:55:00,Completed,High Efficiency,110.24802862104629,121.27352244001673,121.4792159002428,129.3397122117111,121.13355762984558,20,2,0,0
J653,M04,Drilling,1.59,21,12.56,81,2023-03-22 20:40:00,2023-03-22 21:01:00,Delayed,Low Efficiency,109.37880313146344,110.24802862104629,121.27352244001673,121.4792159002428,118.96850353280782,20,2,1,3
J654,M02,Drilling,2.03,59,3.42,93,2023-03-22 20:50:00,2023-03-22 21:49:00,Delayed,Low Efficiency,129.50120307285434,109.37880313146344,110.24802862104629,121.27352244001673,119.37772147707639,20,2,1,1
J655,M04,Milling,4.76,46,4.61,89,2023-03-22 21:00:00,2023-03-22 21:46:00,Completed,Low Efficiency,129.95604327235552,129.50120307285434,109.37880313146344,110.24802862104629,121.59664694995574,21,2,4,3
J656,M02,Grinding,3.68,23,8.99,87,2023-03-22 21:10:00,2023-03-22 21:33:00,Completed,High Efficiency,121.44056050115996,129.95604327235552,129.50120307285434,109.37880313146344,120.4681967055913,21,2,2,1
J657,M03,Grinding,3.91,101,10.7,95,2023-03-22 21:20:00,2023-03-22 23:01:00,Completed,Moderate Efficiency,125.5086219553851,121.44056050115996,129.95604327235552,129.50120307285434,121.0438261420402,21,2,2,2
J658,M02,Drilling,4.08,60,2.94,90,2023-03-22 21:30:00,2023-03-22 22:30:00,Delayed,Low Efficiency,125.66002065177634,125.5086219553851,121.44056050115996,129.95604327235552,121.67046874372014,21,2,1,1
J659,M03,Milling,1.18,61,14.09,87,2023-03-22 21:40:00,2023-03-22 22:41:00,Delayed,Low Efficiency,99.96847998389774,125.66002065177634,125.5086219553851,121.44056050115996,120.20196179555606,21,2,4,2
J660,M01,Milling,4.59,120,3.14,93,2023-03-22 21:50:00,2023-03-22 23:50:00,Delayed,Low Efficiency,123.96892102221855,99.96847998389774,125.66002065177634,125.5086219553851,122.28626435137822,21,2,4,0
J661,M04,Lathe,3.82,79,13.23,96,2023-03-22 22:00:00,2023-03-22 23:19:00,Completed,Low Efficiency,118.13029544602813,123.96892102221855,99.96847998389774,125.66002065177634,120.66184897611733,22,2,3,3
J662,M03,Milling,1.73,30,4.05,93,2023-03-22 22:10:00,2023-03-22 22:40:00,Delayed,Low Efficiency,114.27965825448862,118.13029544602813,123.96892102221855,99.96847998389774,118.42236540213635,22,2,4,2
J663,M03,Lathe,1.83,112,9.51,80,2023-03-22 22:20:00,2023-03-23 00:12:00,Delayed,Low Efficiency,108.25544546319823,114.27965825448862,118.13029544602813,123.96892102221855,116.5387775395704,22,2,3,2
J664,M05,Additive,4.86,97,2.25,86,2023-03-22 22:30:00,2023-03-23 00:07:00,Completed,Optimal Efficiency,139.5994807270631,108.25544546319823,114.27965825448862,118.13029544602813,118.55175736409582,22,2,0,4
J665,M02,Lathe,1.12,45,7.92,97,2023-03-22 22:40:00,2023-03-22 23:25:00,Completed,High Efficiency,115.27517318659646,139.5994807270631,108.25544546319823,114.27965825448862,117.06820772621298,22,2,3,1
J666,M01,Additive,2.92,71,2.99,97,2023-03-22 22:50:00,2023-03-23 00:01:00,Completed,Low Efficiency,130.9853103613481,115.27517318659646,139.5994807270631,108.25544546319823,121.49918349442017,22,2,0,0
J667,M01,Milling,2.63,71,6.57,97,2023-03-22 23:00:00,2023-03-23 00:11:00,Completed,High Efficiency,120.80388447489275,130.9853103613481,115.27517318659646,139.5994807270631,121.04703541623077,23,2,4,0
J668,M01,Additive,3.36,29,11.77,94,2023-03-22 23:10:00,2023-03-22 23:39:00,Completed,Low Efficiency,128.23197364056244,120.80388447489275,130.9853103613481,115.27517318659646,122.49013230116422,23,2,0,0
J669,M03,Additive,3.22,39,5.85,94,2023-03-22 23:20:00,2023-03-22 23:59:00,Completed,Low Efficiency,122.42892142250544,128.23197364056244,120.80388447489275,130.9853103613481,123.65431275373807,23,2,0,2
J670,M01,Grinding,4.21,84,10.61,91,2023-03-22 23:30:00,2023-03-23 00:54:00,Completed,Moderate Efficiency,122.68738260425447,122.42892142250544,128.23197364056244,120.80388447489275,125.71601805960324,23,2,2,0
J671,M02,Drilling,3.0,116,8.84,91,2023-03-22 23:40:00,2023-03-23 01:36:00,Completed,High Efficiency,119.46344012991108,122.68738260425447,122.42892142250544,128.23197364056244,122.83944083143868,23,2,1,1
J672,M02,Grinding,1.72,30,7.5,81,2023-03-22 23:50:00,2023-03-23 00:20:00,Delayed,Low Efficiency,99.89707077510275,119.46344012991108,122.68738260425447,122.42892142250544,120.64256905836815,23,2,2,1
J673,M02,Grinding,2.43,102,9.49,84,2023-03-23 00:00:00,2023-03-23 01:42:00,Delayed,Low Efficiency,102.0884845841802,99.89707077510275,119.46344012991108,122.68738260425447,116.51445109020129,0,3,2,1
J674,M03,Additive,4.68,99,6.84,82,2023-03-23 00:10:00,2023-03-23 01:49:00,Completed,High Efficiency,122.20808252932355,102.0884845841802,99.89707077510275,119.46344012991108,116.71505081226285,0,3,0,2
J676,M01,Milling,1.37,108,12.39,83,2023-03-23 00:30:00,2023-03-23 02:18:00,Delayed,Low Efficiency,100.29231466990046,134.77454777896526,122.20808252932355,102.0884845841802,114.48733186737682,0,3,4,0
J677,M02,Additive,4.61,111,10.3,89,2023-03-23 00:40:00,2023-03-23 02:31:00,Delayed,Low Efficiency,121.78009213661109,100.29231466990046,134.77454777896526,122.20808252932355,114.35771894342777,0,3,0,1
J678,M03,Additive,4.05,58,14.55,97,2023-03-23 00:50:00,2023-03-23 01:48:00,Delayed,Low Efficiency,132.40010495706625,121.78009213661109,100.29231466990046,134.77454777896526,116.20581391873566,0,3,0,2
J679,M01,Drilling,1.65,76,10.69,88,2023-03-23 01:00:00,2023-03-23 02:16:00,Completed,Low Efficiency,118.46191748258053,132.40010495706625,121.78009213661109,100.29231466990046,118.85793487694676,1,3,1,0
J680,M02,Additive,3.12,24,11.09,86,2023-03-23 01:10:00,2023-03-23 01:34:00,Completed,Moderate Efficiency,119.8924329247828,118.46191748258053,132.40010495706625,121.78009213661109,121.40135606846142,1,3,0,1
J681,M04,Grinding,4.08,67,11.06,81,2023-03-23 01:20:00,2023-03-23 02:27:00,Completed,Low Efficiency,113.35098666095944,119.8924329247828,118.46191748258053,132.40010495706625,120.13605665869511,1,3,2,3
J682,M03,Milling,1.73,46,4.04,85,2023-03-23 01:30:00,2023-03-23 02:16:00,Completed,Low Efficiency,119.82909592255183,113.35098666095944,119.8924329247828,118.46191748258053,118.0009921077789,1,3,4,2
J683,M04,Grinding,2.22,46,6.99,90,2023-03-23 01:40:00,2023-03-23 02:26:00,Completed,Low Efficiency,125.65897847831668,119.82909592255183,113.35098666095944,119.8924329247828,121.62480122326694,1,3,2,3
J684,M03,Grinding,1.46,28,13.43,96,2023-03-23 01:50:00,2023-03-23 02:18:00,Completed,Low Efficiency,119.1310370567746,125.65897847831668,119.82909592255183,113.35098666095944,121.24636478329032,1,3,2,2
J685,M03,Additive,4.39,81,10.4,91,2023-03-23 02:00:00,2023-03-23 03:21:00,Completed,Moderate Efficiency,125.40268162514235,119.1310370567746,125.65897847831668,119.82909592255183,120.24673287872974,2,3,0,2
J686,M03,Milling,4.76,37,5.02,98,2023-03-23 02:10:00,2023-03-23 02:47:00,Completed,High Efficiency,119.8632274736265,125.40268162514235,119.1310370567746,125.65897847831668,120.44692002030774,2,3,4,2
J688,M01,Milling,4.75,62,7.47,89,2023-03-23 02:30:00,2023-03-23 03:32:00,Completed,Low Efficiency,112.80660798275032,118.63595510741838,119.8632274736265,125.40268162514235,120.18965480665439,2,3,4,0
J689,M03,Lathe,1.17,25,5.92,85,2023-03-23 02:40:00,2023-03-23 03:05:00,Completed,High Efficiency,111.8121596406989,112.80660798275032,118.63595510741838,119.8632274736265,119.04437819496111,2,3,3,2
J690,M05,Lathe,3.73,40,10.82,94,2023-03-23 02:50:00,2023-03-23 03:30:00,Delayed,Low Efficiency,137.17472675609878,111.8121596406989,112.80660798275032,118.63595510741838,120.68948509178712,2,3,3,4
J691,M05,Milling,3.48,87,4.38,97,2023-03-23 03:00:00,2023-03-23 04:27:00,Completed,Low Efficiency,134.17688378137188,137.17472675609878,111.8121596406989,112.80660798275032,122.83889176672957,3,3,4,4
J692,M01,Drilling,4.66,83,4.07,89,2023-03-23 03:10:00,2023-03-23 04:33:00,Completed,High Efficiency,135.37223236779118,134.17688378137188,137.17472675609878,111.8121596406989,124.26311330139369,3,3,1,0
J693,M03,Lathe,4.51,59,3.23,85,2023-03-23 03:20:00,2023-03-23 04:19:00,Completed,Low Efficiency,119.39701715309143,135.37223236779118,134.17688378137188,137.17472675609878,124.19651182703156,3,3,3,2
J694,M01,Drilling,2.77,23,9.15,94,2023-03-23 03:30:00,2023-03-23 03:53:00,Completed,Moderate Efficiency,113.02666522633146,119.39701715309143,135.37223236779118,134.17688378137188,123.395184701162,3,3,1,0
J695,M01,Milling,3.71,80,8.73,96,2023-03-23 03:40:00,2023-03-23 05:00:00,Delayed,Low Efficiency,118.64548604010226,113.02666522633146,119.39701715309143,135.37223236779118,124.22931013792655,3,3,4,0
J696,M01,Lathe,1.81,114,8.34,89,2023-03-23 03:50:00,2023-03-23 05:44:00,Delayed,Low Efficiency,116.9807486721725,118.64548604010226,113.02666522633146,119.39701715309143,124.96767999956565,3,3,3,0
J697,M04,Grinding,2.08,74,7.6,90,2023-03-23 04:00:00,2023-03-23 05:14:00,Delayed,Low Efficiency,118.92875276176345,116.9807486721725,118.64548604010226,113.02666522633146,122.36111228608918,4,3,2,3
J698,M05,Milling,2.46,56,13.15,82,2023-03-23 04:10:00,2023-03-23 05:06:00,Delayed,Low Efficiency,102.45681839464251,118.92875276176345,116.9807486721725,118.64548604010226,117.82967437369925,4,3,4,4
J700,M01,Drilling,3.16,105,8.39,90,2023-03-23 04:30:00,2023-03-23 06:15:00,Completed,Low Efficiency,126.40167609238632,128.23583644972484,102.45681839464251,118.92875276176345,117.81085480530332,4,3,1,0
J702,M05,Lathe,3.85,45,14.9,94,2023-03-23 04:50:00,2023-03-23 05:35:00,Delayed,Low Efficiency,114.74228502938324,122.14629900463315,126.40167609238632,128.23583644972484,118.55605948638656,4,3,3,4
J703,M01,Additive,1.08,41,7.52,99,2023-03-23 05:00:00,2023-03-23 05:41:00,Completed,Moderate Efficiency,120.01265372745316,114.74228502938324,122.14629900463315,126.40167609238632,118.9891887799981,5,3,0,0
J704,M05,Lathe,4.1,39,9.13,87,2023-03-23 05:10:00,2023-03-23 05:49:00,Delayed,Low Efficiency,128.46719187356047,120.01265372745316,114.74228502938324,122.14629900463315,120.35182293882623,5,3,3,4
J706,M03,Drilling,1.2,85,8.14,86,2023-03-23 05:30:00,2023-03-23 06:55:00,Completed,Low Efficiency,124.89276705285222,127.90510762974365,128.46719187356047,120.01265372745316,123.5097114871446,5,3,1,2
J707,M04,Milling,4.77,41,6.24,95,2023-03-23 05:40:00,2023-03-23 06:21:00,Delayed,Low Efficiency,136.38922862915558,124.89276705285222,127.90510762974365,128.46719187356047,124.93650470668307,5,3,4,3
J708,M05,Lathe,4.73,94,6.32,91,2023-03-23 05:50:00,2023-03-23 07:24:00,Delayed,Low Efficiency,131.59552411565164,136.38922862915558,124.89276705285222,127.90510762974365,126.28639400825713,5,3,3,4
J710,M02,Grinding,1.76,77,12.33,92,2023-03-23 06:10:00,2023-03-23 07:27:00,Completed,Low Efficiency,113.52148506365938,122.25638919044383,131.59552411565164,136.38922862915558,126.43252765072383,6,3,2,1
J711,M04,Grinding,2.54,38,11.54,84,2023-03-23 06:20:00,2023-03-23 06:58:00,Completed,Low Efficiency,109.21739323746277,113.52148506365938,122.25638919044383,131.59552411565164,123.68255641699558,6,3,2,3
J712,M03,Drilling,1.35,80,12.83,99,2023-03-23 06:30:00,2023-03-23 07:50:00,Completed,Moderate Efficiency,122.9288742212255,109.21739323746277,113.52148506365938,122.25638919044383,122.97166593006442,6,3,1,2
J714,M04,Milling,1.5,42,5.4,91,2023-03-23 06:50:00,2023-03-23 07:32:00,Delayed,Low Efficiency,116.61801449598066,101.87836673069457,122.9288742212255,109.21739323746277,116.85943529358835,6,3,4,3
J715,M05,Lathe,4.22,51,4.22,80,2023-03-23 07:00:00,2023-03-23 07:51:00,Completed,High Efficiency,130.3449134797899,116.61801449598066,101.87836673069457,122.9288742212255,116.68077663132237,7,3,3,4
J716,M05,Additive,3.67,27,3.19,85,2023-03-23 07:10:00,2023-03-23 07:37:00,Completed,High Efficiency,132.510592568913,130.3449134797899,116.61801449598066,101.87836673069457,118.14566282824653,7,3,0,4
J718,M04,Additive,1.79,101,5.32,80,2023-03-23 07:30:00,2023-03-23 09:11:00,Completed,High Efficiency,116.05931154282254,115.61829306329186,132.510592568913,130.3449134797899,119.42262372895972,7,3,0,3
J719,M04,Milling,3.19,92,4.96,85,2023-03-23 07:40:00,2023-03-23 09:12:00,Completed,High Efficiency,124.82195292794336,116.05931154282254,115.61829306329186,132.510592568913,119.69306354420512,7,3,4,3
J720,M01,Additive,1.24,91,2.78,86,2023-03-23 07:50:00,2023-03-23 09:21:00,Completed,Low Efficiency,117.04129663291636,124.82195292794336,116.05931154282254,115.61829306329186,121.85919638737967,7,3,0,0
J721,M02,Lathe,3.07,66,7.93,94,2023-03-23 08:00:00,2023-03-23 09:06:00,Delayed,Low Efficiency,119.99464576574677,117.04129663291636,124.82195292794336,116.05931154282254,122.34157228306053,8,3,3,1
J722,M04,Drilling,2.43,40,14.48,80,2023-03-23 08:10:00,2023-03-23 08:50:00,Completed,Moderate Efficiency,105.07753630183184,119.99464576574677,117.04129663291636,124.82195292794336,118.73194697192368,8,3,1,3
J724,M01,Additive,2.69,32,9.08,97,2023-03-23 08:30:00,2023-03-23 09:02:00,Completed,Moderate Efficiency,124.19155119812196,116.44762747170155,105.07753630183184,119.99464576574677,117.66198883444063,8,3,0,0
J725,M04,Lathe,4.78,117,12.68,87,2023-03-23 08:40:00,2023-03-23 10:37:00,Completed,Low Efficiency,111.60481975513733,124.19155119812196,116.44762747170155,105.07753630183184,117.02563286477131,8,3,3,3
J727,M01,Grinding,2.08,30,12.34,84,2023-03-23 09:00:00,2023-03-23 09:30:00,Delayed,Low Efficiency,101.0080547924678,117.9850952907748,111.60481975513733,124.19155119812196,113.7584757965403,9,3,2,0
J728,M03,Additive,4.48,67,6.24,94,2023-03-23 09:10:00,2023-03-23 10:17:00,Delayed,Low Efficiency,142.60859692227578,101.0080547924678,117.9850952907748,111.60481975513733,116.98904024747301,9,3,0,2
J729,M04,Lathe,4.22,49,4.45,96,2023-03-23 09:20:00,2023-03-23 10:09:00,Delayed,Low Efficiency,138.79337021054522,142.60859692227578,101.0080547924678,117.9850952907748,121.80558794871777,9,3,3,3
J730,M02,Additive,4.63,119,2.06,97,2023-03-23 09:30:00,2023-03-23 11:29:00,Completed,Low Efficiency,145.76929689699915,138.79337021054522,142.60859692227578,101.0080547924678,125.99439786661742,9,3,0,1
J731,M02,Additive,2.94,115,13.99,97,2023-03-23 09:40:00,2023-03-23 11:35:00,Completed,Low Efficiency,120.07520841367796,145.76929689699915,138.79337021054522,142.60859692227578,125.40634889741114,9,3,0,1
J732,M04,Drilling,2.07,31,2.33,82,2023-03-23 09:50:00,2023-03-23 10:21:00,Completed,Low Efficiency,118.47004229003015,120.07520841367796,145.76929689699915,138.79337021054522,126.3870949738244,9,3,1,3
